id,latitude,longitude,cluster
26006461,40.0048884,32.5205589,51
26006550,40.0066653,32.5214487,51
26006591,40.018013,32.8669307,30
26006592,39.941619,32.604182,186
26006794,39.99087100000001,32.585988,118
26006801,39.9133797,32.77177,133
26006805,39.9165894,32.9416436,31
26007311,39.9592238,32.5804268,156
26007314,39.9648963,32.5922186,71
26007317,39.8544476,32.424074,335
26007318,39.9338132,32.5955483,119
26007319,39.995496,32.563134,2
26007328,39.994164,32.592835,99
26007329,39.9610242,32.5883996,270
26008300,39.9641698,32.9376724,10
26008302,39.9664053,32.5968945,56
26008304,39.946815,32.6199168,88
26008305,39.98474090000001,32.5793423,85
26008436,39.9586145,32.561965,76
26008438,39.985886,32.561653,252
26008439,39.9345607,32.8942785,106
26009022,39.9307733,32.6118157,72
26009024,40.0088896,32.5253362,75
26009277,39.9746677,32.8070391,172
26009280,39.9633773,32.9460116,10
26009282,39.9601543,32.5716584,315
26009285,39.9893272,32.5089856,89
26009288,39.9947658,32.59436,99
26009292,39.9458404,32.6501483,16
26009298,39.9352297,32.6557515,155
26009299,39.9608511,32.5886134,270
26009321,40.00753,32.8679879,67
26009329,39.9598883,32.5746635,315
26009330,39.9521305,32.5646968,91
26009434,39.945856,32.567851,141
26009445,39.9961911,32.6021775,197
26009449,39.9692508,32.809725,305
26009455,39.9619745,32.5721707,73
26009457,39.9586438,32.5659954,78
26010037,39.9596538,32.5924145,70
26010044,39.9691238,32.5842617,167
26011916,39.9798698,32.6239244,28
26011982,39.9672554,32.8012425,44
26013552,39.9457094,32.6519493,16
26013744,39.9820852,32.6303948,243
26015779,39.949527,32.6515805,16
26015787,39.9919867,32.5602087,144
26016754,39.9435706,32.6348369,234
26016755,40.0096889,32.8451159,4
26016756,39.940644,32.663824,151
26016757,40.0483827,32.8902354,301
26016940,39.9312872,32.612238,72
26017161,39.9617613,32.5656017,78
26017162,39.9333635,32.8597419,199
26017163,40.006983,32.5196557,51
26017164,39.9505101,32.5650689,124
26017687,39.948291,32.6061442,37
26018471,39.895584,32.801353,52
26018472,39.9803189,32.6437352,62
26019444,39.9532674,32.5980683,63
26019446,39.9533396,32.6293114,162
26019448,39.9443941,32.6295853,150
26019456,40.0095236,32.5159537,27
26019466,39.8661732,32.6919158,322
26019469,39.963529,32.5952925,71
26019471,39.8544476,32.424074,335
26019475,39.94151129999999,32.6513947,54
26019478,39.962468,32.6914019,316
26019478,39.9614108,32.6019804,157
26019479,39.959307,32.790294,288
26019481,39.9404377,32.5713155,96
26019482,40.013601,32.5167824,5
26019484,39.9461176,32.5965888,326
26019489,39.95846400000001,32.578251,182
26019490,39.997158,32.6343909,35
26019491,39.9980052,32.8493458,239
26019494,39.9832323,32.5796924,85
26019496,39.9890668,32.5867605,118
26019500,39.9492745,32.6545889,16
26019503,39.94460060000001,32.5853469,226
26019506,40.015192,32.534674,34
26019512,40.018497,32.5376063,34
26019513,39.8544476,32.424074,335
26019514,39.9867988,32.7847733,203
26019517,39.9564826,32.5711254,168
26019518,39.9957634,32.5217792,230
26019523,39.975425,32.780078,200
26019526,39.9487153,32.9013038,145
26019529,39.9896401,32.5620219,144
26019530,39.9345976,32.6582273,173
26019536,39.955488,32.555133,11
26019537,39.9534848,32.5916809,125
26019540,39.9935569,32.52463360000001,230
26019542,39.9128939,32.9000904,59
26019544,39.9911547,32.6093749,127
26019548,40.0020237,32.599186,273
